topsoil_porosity,topsoil_alpha,topsoil_thetar,topsoil_ks,topsoil_n,clay_porosity,clay_alpha,clay_thetar,clay_ks,clay_n,wlt_porosity,wlt_alpha,wlt_thetar,wlt_ks,wlt_n,ult_porosity,ult_alpha,ult_thetar,ult_ks,ult_n,rh,lai,growstart,growend,wind,rmw,rmd,cn,beta,ar,liner_defects,liner_pinholes,weather_solrad,weather_precip,weather_temp,evap,runoff,precip,perc_topsoil,perc_liner,perc_clay,perc_wlt,perc_ult,drain_topsoil,wc_topsoil,wc_clay,wc_wlt,wc_ult
0.267,0.012799999999999999,0.0532,0.00274,1.0539,0.504,0.2203,0.1686,3.19e-4,1.311,0.386,0.0108,0.1452,3.6500000000000004e-4,1.4361000000000002,0.41300000000000003,0.005200000000000001,0.1366,1.1040000000000001e-7,1.3591000000000002,76,3.23,128,273,4.47,235,383,72.8,1.33,229,5.9,0.40900000000000003,262.5,0.13,46.5,21.382,0,38.8,14.95,14.95,14.95,14.95,14.95,0.168,0.19368140924552024,0.454,0.273,0.39298025417640003
0.33899999999999997,0.0119,0.0743,0.0020499999999999997,1.074,0.478,0.20980000000000001,0.1547,4.5300000000000006e-4,1.3038,0.42200000000000004,0.011800000000000001,0.22610000000000002,5.85e-5,1.4649,0.41500000000000004,0.009,0.1472,1.124e-7,1.2857,76.5,1.81,135,268,4.6499999999999995,236,390,61.1,1.07,247,4.7,0.45999999999999996,249.7,0.15,50.699999999999996,22.614,0,46.099999999999994,20.991,20.991,20.991,20.991,20.991,0.195,0.2573394586979165,0.428,0.3518837335720628,0.3950000000000001
0.249,0.014100000000000001,0.046,0.00216,1.0568,0.551,0.21700000000000003,0.1148,2.6920000000000004e-4,1.2937,0.39,0.011,0.09040000000000001,6.91e-5,1.3444,0.393,0.0071,0.2,1.273e-7,1.3727,75.89999999999999,0.54,136,274,4.24,228,389,39.1,1.77,246,2,0.721,251.4,0.14,49.1,21.771,0,42.449999999999996,17.974,17.974,17.974,17.974,17.974,0.405,0.19338248298357125,0.501,0.2879640101608993,0.373
0.345,0.0126,0.0863,0.00231,1.0629,0.513,0.23520000000000002,0.1594,4.29e-4,1.323,0.373,0.011099999999999999,0.1724,5.57e-5,1.3936000000000002,0.429,0.006900000000000001,0.2549,1.176e-7,1.2444000000000002,76.3,1.75,129,269,4,221,395,44,1.4,237,7.2,0.552,245.5,0.14,47.3,20.339,0,42.449999999999996,19.673,19.673,19.673,19.673,19.673,0.138,0.2607458530097327,0.463,0.3056057027150819,0.40899470214372713
0.299,0.0178,0.0825,0.0024200000000000003,1.056,0.527,0.2043,0.1871,6.180000000000001e-4,1.2901,0.41100000000000003,0.0169,0.0727,4.5690000000000005e-5,1.4298000000000002,0.401,0.0048000000000000004,0.14300000000000002,1.68e-7,1.3883,75.8,0.7,129,277,4.3999999999999995,230,389,76.8,1.33,232,5.2,0.681,251.7,0.13,45.4,20.448,0,38.8,15.903,15.903,15.903,15.903,15.903,0.149,0.22191238074668462,0.477,0.3502695784953306,0.38096555961
0.352,0.013500000000000002,0.0495,0.00209,1.0759,0.477,0.2197,0.1723,3.11e-4,1.3072000000000001,0.402,0.014100000000000001,0.10930000000000001,5.66e-5,1.4911,0.404,0.007700000000000001,0.2026,8.89e-8,1.2766000000000002,76.5,1.6,133,271,4.38,224,394,62.4,1.46,240,6.4,0.722,245.9,0.15,45.699999999999996,20.046,0,46.099999999999994,23.579,23.579,23.579,23.579,23.579,0.175,0.258527153960354,0.427,0.30907775405162413,0.38398573912739997
0.256,0.015300000000000001,0.0543,0.00196,1.092,0.452,0.2109,0.155,3.31e-4,1.3254000000000001,0.405,0.0086,0.1347,4.99e-5,1.4278000000000002,0.403,0.0107,0.14429999999999998,1.7099999999999998e-7,1.2937,76,1.37,139,264,4.359999999999999,219,386,80.2,1.21,248,9.8,0.609,257.7,0.13,47.8,21.603,0,38.8,14.834,14.834,14.834,14.834,14.83398888888889,0.063,0.16778430696987495,0.402,0.3272711612057416,0.3829752458171218
0.3,0.0143,0.0547,0.00355,1.0574999999999999,0.524,0.2189,0.16820000000000002,2.869e-4,1.3057,0.40700000000000003,0.0114,0.1904,4.6320000000000004e-5,1.4814,0.388,0.0036,0.0726,1.243e-7,1.2919,76.1,3.4099999999999997,130,272,4,232,389,73.4,1.6300000000000001,232,9.6,0.44299999999999995,244.4,0.11,47.3,20.362,0,31.5,8.757,8.757,8.757,8.757,8.757,0.081,0.21078014721948543,0.474,0.3415664315466407,0.3679301227126497
0.263,0.0157,0.0424,0.0020499999999999997,1.0847,0.485,0.20700000000000002,0.3,2.9830000000000004e-4,1.2455,0.359,0.0116,0.18919999999999998,9.28e-5,1.2655,0.398,0.0057,0.15150000000000002,1.38e-7,1.2964,76.19999999999999,0.91,130,268,4.55,218,386,44.4,1.6,236,3.3,0.498,256.3,0.16,45.6,20.744,0,49.75,26.328,26.328,26.328,26.328,26.328,0.378,0.19965811035155048,0.435,0.2960896328072928,0.37797321303000003
0.32,0.0168,0.0569,0.00267,1.0678,0.481,0.2308,0.1036,0.00287,1.3228,0.404,0.0103,0.0985,7.05e-5,1.4416,0.395,0.0066,0.12140000000000001,1.1299999999999999e-7,1.2491,75.6,0.08,128,269,4.03,226,384,65.2,1.6,245,1.4,0.851,255.6,0.13,49.4,21.949,0,38.8,14.184,14.184,14.184,14.184,14.184,0.367,0.24292108521892808,0.431,0.2800515854800361,0.375
0.32599999999999996,0.013600000000000001,0.0576,0.0019,1.0772,0.441,0.21610000000000001,0.1582,3.73e-4,1.333,0.405,0.0114,0.2513,6.33e-5,1.3584,0.394,0.0035,0.10220000000000001,1.46e-7,1.4429,75.8,2.23,130,267,4.72,230,388,79.8,1.74,241,9,0.703,241.8,0.14,47.8,21.377,0,42.449999999999996,18.691,18.691,18.691,18.691,18.691,0.082,0.23050163012073832,0.391,0.3434852330931146,0.373971172118
0.27699999999999997,0.0154,0.0606,0.00245,1.0715999999999999,0.535,0.20520000000000002,0.09540000000000001,5.04e-4,1.3159,0.41300000000000003,0.0068000000000000005,0.1298,8.31e-5,1.489,0.395,0.0041,0.2642,1.285e-7,1.3538000000000001,76.19999999999999,0.58,136,273,4.04,221,391,83,1.76,241,1.0999999999999999,0.782,242.8,0.16,45.4,19.538,5.73,49.75,21.416,21.416,21.416,21.416,21.416,0.766,0.23336712851003688,0.485,0.318,0.37497563661299993
0.283,0.0132,0.07730000000000001,0.00209,1.0667,0.512,0.2059,0.0809,9.159999999999999e-4,1.3336000000000001,0.391,0.0154,0.10200000000000001,5.9800000000000003e-5,1.3531000000000002,0.391,0.008499999999999999,0.18070000000000003,1.6399999999999999e-7,1.2712,75.89999999999999,2.51,139,266,4.18,234,384,57.1,1.83,247,2.1,0.394,249.9,0.13,46.4,20.508,0,38.8,15.706,15.706,15.706,15.706,15.706,0.286,0.21859429941363767,0.462,0.29622470654089383,0.37096658006599986
0.3,0.0125,0.0466,0.00296,1.0782,0.472,0.2152,0.15050000000000002,3.0900000000000003e-4,1.3588,0.401,0.0138,0.2,6.22e-5,1.3008000000000002,0.391,0.006,0.2107,1.0020000000000001e-7,1.2023000000000001,76.39999999999999,3.2199999999999998,132,276,4.62,237,393,60,1.25,245,6.300000000000001,0.855,250.1,0.15,47.4,21.231,0,46.099999999999994,22.313,22.313,22.313,22.313,22.313,0.256,0.2154173687988428,0.422,0.3378172414181491,0.3709828563391999
0.257,0.0127,0.0554,0.00285,1.0602,0.517,0.21000000000000002,0.16970000000000002,3.53e-4,1.3385,0.41400000000000003,0.014100000000000001,0.1362,9.27e-5,1.2646000000000002,0.40800000000000003,0.0045000000000000005,0.1861,1.0059999999999999e-7,1.3821,76.1,3.94,141,271,4.43,232,389,77.2,1.6,238,6.4,0.8150000000000001,242.1,0.15,46.699999999999996,20.492,0,46.099999999999994,23.066,23.066,23.066,23.066,23.066,0.242,0.19061762760926254,0.467,0.32821701002928355,0.38800000000000007
0.287,0.0144,0.06,0.00293,1.0623,0.514,0.2381,0.09240000000000001,5.24e-4,1.3203,0.42600000000000005,0.0091,0.13069999999999998,5.235e-5,1.4400000000000002,0.394,0.0084,0.23220000000000002,1.45e-7,1.1788,75.8,4.25,134,264,5.01,227,387,72.9,1.65,233,7.6000000000000005,0.584,252.6,0.16,46.199999999999996,21.493,0,49.75,25.731,25.731,25.731,25.731,25.731,0.226,0.21133726999150393,0.464,0.350195834826439,0.374
0.284,0.0177,0.053,0.00219,1.0613,0.487,0.2117,0.1328,4.17e-4,1.3243,0.41200000000000003,0.011,0.23520000000000002,6.2e-5,1.3654000000000002,0.393,0.0046,0.0842,9.72e-8,1.4197000000000002,76.3,0.09999999999999999,134,267,4.72,235,392,64.3,1.23,246,3.9999999999999996,0.639,258.3,0.14,48.699999999999996,22.303,0,42.449999999999996,17.644,17.644,17.644,17.644,17.644,0.203,0.20915565724584306,0.437,0.3446723009340826,0.37298362168119986
0.311,0.014100000000000001,0.0579,0.0024400000000000003,1.067,0.509,0.2184,0.1399,2.353e-4,1.2969,0.398,0.0081,0.1996,4.477e-5,1.4126,0.41000000000000003,0.0068000000000000005,0.1733,1.75e-7,1.4254,76.19999999999999,2.8499999999999996,139,268,4.6499999999999995,221,384,46.4,1.62,236,1,0.554,259.9,0.12,47.4,21.778,0.972,35.15,9.645,9.645,9.645,9.645,9.645,0.455,0.24498260436852154,0.459,0.35129749831429335,0.3899815868951064
0.33499999999999996,0.015099999999999999,0.0774,0.00245,1.0663,0.45999999999999996,0.20420000000000002,0.1436,9.11e-4,1.2446000000000002,0.41200000000000003,0.006200000000000001,0.0906,4.58e-5,1.3468,0.39,0.003,0.20939999999999998,8.75e-8,1.4268,76.19999999999999,1.04,134,268,4.54,222,392,38.4,1.2,235,9.700000000000001,0.742,243.6,0.14,47.9,21.14,0,42.449999999999996,18.919,18.919,18.919,18.919,18.919,0.091,0.24260166339482694,0.41,0.3642699227976048,0.369986096287
0.296,0.0142,0.0659,0.00295,1.0977999999999999,0.498,0.2288,0.1553,3.13e-4,1.2315,0.385,0.0075,0.0969,2.1500000000000002e-4,1.3553000000000002,0.395,0.007500000000000001,0.126,1.269e-7,1.3372000000000002,76.1,0.77,140,275,4.26,229,384,79.5,1.52,238,5,0.44599999999999995,247.3,0.15,47.699999999999996,20.946,0,46.099999999999994,22.516,22.516,22.516,22.516,22.516,0.338,0.21201550564338478,0.448,0.3,0.3749961041422453
0.289,0.0156,0.0866,0.00201,1.051,0.531,0.2192,0.196,4.8800000000000004e-4,1.3092000000000001,0.375,0.0143,0.18059999999999998,4.495e-5,1.2882,0.403,0.005,0.0984,1.026e-7,1.1424,75.69999999999999,2.98,140,267,4.72,235,385,43.6,1.55,237,5.7,0.44899999999999995,249.1,0.15,48.9,22.214,0,46.099999999999994,21.428,21.428,21.428,21.428,21.428,0.158,0.22351711929791138,0.481,0.34182734936257636,0.38298224406560005
0.33799999999999997,0.013500000000000002,0.0619,0.00252,1.0693,0.475,0.23,0.14400000000000002,2.58e-4,1.3073000000000001,0.398,0.0067,0.1794,5.271e-5,1.588,0.393,0.004,0.2304,1.8399999999999998e-7,1.2723,76.19999999999999,0.7,130,272,4.49,218,383,42.5,1.02,241,5,0.826,257.9,0.15,45.9,20.874,0,46.099999999999994,22.644,22.644,22.644,22.644,22.644,0.282,0.2557176289919134,0.425,0.32614858317373796,0.3729797626931578
0.33799999999999997,0.012900000000000002,0.0528,0.0022700000000000003,1.0604,0.481,0.2394,0.1525,2.785e-4,1.3169,0.41200000000000003,0.0079,0.163,1.1630000000000001e-4,1.3768,0.388,0.0055000000000000005,0.1095,1.5899999999999998e-7,1.3227,76.5,1.06,140,264,4.58,229,393,60.7,1.1300000000000001,236,9.200000000000001,0.44200000000000006,245.1,0.14,48.3,21.302,0,42.449999999999996,18.737,18.737,18.737,18.737,18.737,0.111,0.2461829625685385,0.431,0.327,0.36800000000000005
0.3,0.012799999999999999,0.054,0.00264,1.0668,0.534,0.22710000000000002,0.203,2.781e-4,1.3641,0.387,0.013500000000000002,0.2086,6.97e-5,1.3875000000000002,0.396,0.0098,0.1497,1.51e-7,1.4015000000000002,75.89999999999999,1.29,129,268,4.37,232,387,41.6,1.06,231,8.8,0.558,246.3,0.13,47.6,21.059,0,38.8,15.328,15.328,15.328,15.328,15.328,0.113,0.2120470180205984,0.484,0.31188074943802124,0.37596989654800006
0.269,0.0139,0.0664,0.0023,1.0419,0.494,0.2056,0.1739,4.08e-4,1.2844,0.40700000000000003,0.0121,0.17880000000000001,8.72e-5,1.3880000000000001,0.41500000000000004,0.0057,0.0952,9.8e-8,1.4176000000000002,75.39999999999999,2.1999999999999997,128,271,5.18,222,394,58.7,1.6,247,3.6,0.801,244,0.14,44.4,20.696,0,42.449999999999996,19.199,19.199,19.199,19.199,19.199,0.255,0.20975635923370475,0.444,0.31334456076087136,0.3950000000000001
0.23800000000000002,0.015,0.0754,0.00201,1.0735,0.472,0.2088,0.1355,8.33e-4,1.3626,0.4,0.0121,0.18580000000000002,5.5e-5,1.4549,0.389,0.0033,0.0804,1.54e-7,1.5197,76.19999999999999,2.13,136,270,5,229,387,70.5,1.41,242,3.3,0.656,252.2,0.13,46.5,21.435,0,38.8,14.903,14.903,14.903,14.903,14.903,0.162,0.17139184159183563,0.422,0.32351651467612036,0.36899999999999994
0.27599999999999997,0.0127,0.0628,0.00308,1.0662,0.513,0.2205,0.12000000000000001,2.476e-4,1.3738000000000001,0.389,0.0197,0.18359999999999999,6.730000000000001e-5,1.1958000000000002,0.399,0.0063,0.1014,1.1390000000000001e-7,1.2388000000000001,75.89999999999999,0.61,140,274,3.9299999999999997,234,391,68.6,1.22,247,7.6000000000000005,0.617,242.7,0.15,47.8,20.482,0,46.099999999999994,23.063,23.063,23.063,23.063,23.063,0.255,0.20282914642996447,0.463,0.3366845816195542,0.37900000000000006
0.297,0.011699999999999999,0.0739,0.00202,1.0773,0.524,0.21400000000000002,0.1068,3.52e-4,1.2645,0.403,0.0074,0.1971,6.720000000000001e-5,1.2783,0.397,0.0055000000000000005,0.1855,1.187e-7,1.371,76,2.9899999999999998,135,270,4.04,229,394,82.3,1.23,239,4.9,0.617,262,0.13,48.9,21.9,0,38.8,14.474,14.474,14.474,14.474,14.474,0.126,0.2148158837994367,0.474,0.343,0.37699999999999995
0.309,0.012,0.055099999999999996,0.0022700000000000003,1.0694,0.536,0.2116,0.08990000000000001,3.17e-4,1.3137,0.403,0.010700000000000001,0.1368,5.75e-5,1.2855,0.403,0.0047,0.1158,1.56e-7,1.2212,75.5,1.43,138,268,4.02,226,393,57,2.05,238,3.5,0.63,239.3,0.16,48.4,20.822,0,49.75,26.236,26.236,26.236,26.236,26.236,0.392,0.24409826180394456,0.486,0.3373813048128586,0.38296862097800005
0.263,0.014100000000000001,0.0726,0.00224,1.0776999999999999,0.526,0.21080000000000002,0.1768,3.04e-4,1.3253000000000001,0.383,0.0102,0.131,7.500000000000001e-5,1.4803000000000002,0.405,0.0045000000000000005,0.2141,1.0169999999999999e-7,1.4009,76,1.11,128,267,5.03,223,392,36.1,1.03,238,4.4,0.44499999999999995,247.5,0.14,48.3,22.119,0,42.449999999999996,17.818,17.818,17.818,17.818,17.818,0.213,0.1923717371534301,0.476,0.275003474583246,0.38498247366820004
0.302,0.0139,0.0676,0.00241,1.0843,0.526,0.2159,0.1698,3.5400000000000004e-4,1.2888,0.41900000000000004,0.0186,0.1001,1.99e-4,1.3814000000000002,0.405,0.0028,0.1573,1.095e-7,1.3411000000000002,76.3,0.49,134,268,4.55,236,390,42.8,1.7,230,9.5,0.847,252,0.11,48.3,21.659,0,31.5,7.501,7.501,7.501,7.501,7.501,0.04,0.2040114849903588,0.476,0.25939514896729504,0.3849797218036761
0.286,0.0148,0.066,0.00192,1.0914,0.558,0.2038,0.10600000000000001,2.659e-4,1.3156,0.41600000000000004,0.0083,0.1129,6.32e-4,1.3248000000000002,0.382,0.0109,0.2239,1.7199999999999998e-7,1.4312,76,1.84,137,273,4.43,234,387,49.7,1.46,228,1.7,0.622,244.8,0.13,47.699999999999996,21.063,0,38.8,15.099,15.099,15.099,15.099,15.099,0.338,0.22118507428851594,0.508,0.327,0.36200000000000004
0.27599999999999997,0.0158,0.0377,0.00302,1.0594999999999999,0.487,0.2222,0.19680000000000003,5.85e-4,1.2957,0.43300000000000005,0.011800000000000001,0.0912,4.618e-5,1.4611,0.391,0.0046,0.20579999999999998,1.39e-7,1.3013000000000001,75.89999999999999,2.46,138,270,3.62,218,384,63.8,1.3900000000000001,233,6.800000000000001,0.704,252.5,0.12,47.9,20.609,0,35.15,12.129,12.129,12.129,12.129,12.129,0.112,0.18944565772838687,0.437,0.35493663537006886,0.37098647041417404
0.31,0.013999999999999999,0.0805,0.0018,1.0816,0.52,0.21050000000000002,0.1092,6.63e-4,1.3395000000000001,0.391,0.0139,0.114,4.7720000000000004e-5,1.5355,0.397,0.0046,0.2207,1.87e-7,1.3942,76,3.6999999999999997,131,271,4.77,232,385,56.1,1.36,239,1.4,0.632,239.6,0.12,46.8,20.837,0,35.15,11.781,11.781,11.781,11.781,11.781,0.232,0.23728665427153142,0.47,0.3084801038568032,0.37697745045219944
0.257,0.0126,0.0408,0.00202,1.0706,0.486,0.2083,0.1651,3.5e-4,1.3354000000000001,0.4,0.011099999999999999,0.1731,5.19e-5,1.598,0.386,0.0055000000000000005,0.1607,1.199e-7,1.4971,75.89999999999999,0.99,140,268,4.89,229,383,57.8,1.35,230,4.9,0.619,255.4,0.11,47.5,22.007,0,31.5,7.133,7.133,7.133,7.133,7.133,0.06,0.17241422355684427,0.436,0.3017792126470138,0.36564695509719636
0.286,0.014100000000000001,0.1081,0.00249,1.0748,0.559,0.2212,0.1594,3.65e-4,1.3127,0.406,0.013000000000000001,0.1256,4.762e-5,1.6092000000000002,0.4,0.0046,0.1514,1.94e-7,1.4203000000000001,75.89999999999999,2.2699999999999996,138,269,3.91,226,383,57.3,1.7,235,1.2,0.45599999999999996,248.3,0.1,46.9,20.259,0,27.85,5.092,5.092,5.092,5.092,5.092,0.199,0.2119307120346337,0.509,0.2928738284295846,0.37940861499094397
0.264,0.0159,0.0643,0.00238,1.0695999999999999,0.488,0.2268,0.1991,4.8400000000000006e-4,1.3016,0.41800000000000004,0.014700000000000001,0.1514,4.3547e-5,1.4321000000000002,0.402,0.0041,0.1916,1.197e-7,1.332,76,1.86,141,267,4.41,237,389,39.2,1.96,238,3.3,0.759,253.8,0.15,49,21.996,0,46.099999999999994,21.486,21.486,21.486,21.486,21.486,0.318,0.1978902754304206,0.438,0.38795126233097066,0.382
0.292,0.0142,0.07669999999999999,0.00204,1.0606,0.508,0.20820000000000002,0.184,2.769e-4,1.3529,0.377,0.0092,0.1501,9.98e-5,1.1847,0.387,0.0047,0.1216,1.1469999999999999e-7,1.2938,75.8,2.1599999999999997,132,267,4.1899999999999995,233,383,64.8,1.18,235,1.4,0.6910000000000001,264.4,0.14,46.9,21.399,1.633,42.449999999999996,16.664,16.664,16.664,16.664,16.664,0.454,0.23888444969393371,0.458,0.32599999999999996,0.3669999999999999
0.302,0.015099999999999999,0.0572,0.00199,1.0773,0.523,0.22790000000000002,0.13069999999999998,2.716e-4,1.3526,0.41700000000000004,0.013600000000000001,0.1422,4.833e-5,1.2962,0.40900000000000003,0.002,0.19190000000000002,1.38e-7,1.4628,75.89999999999999,1.33,135,267,4.1499999999999995,227,381,81.4,1.67,242,8.6,0.749,259.3,0.15,48.5,21.772,0,46.099999999999994,21.911,21.911,21.911,21.911,21.911,0.117,0.214777269392804,0.473,0.36401433725325455,0.38897321303
0.27999999999999997,0.012299999999999998,0.047599999999999996,0.0018600000000000001,1.0753,0.422,0.2093,0.1884,4.06e-4,1.3326,0.376,0.0068000000000000005,0.21650000000000003,1.1960000000000001e-4,1.3796000000000002,0.41300000000000003,0.007200000000000001,0.1615,1.261e-7,1.3078,75.89999999999999,0.77,139,266,4.6,221,383,59.4,1.35,238,2.6999999999999997,0.511,255.6,0.15,49,22.337,0,46.099999999999994,21.168,21.168,21.168,21.168,21.168,0.295,0.21545292116325224,0.372,0.31500000000000006,0.39297624888660004
0.267,0.0121,0.0521,0.00297,1.0562,0.509,0.2172,0.1213,3.21e-4,1.2829000000000002,0.379,0.0309,0.115,6.75e-5,1.6129,0.41100000000000003,0.006,0.15839999999999999,1.81e-7,1.2113,76.19999999999999,1.85,137,270,4.47,220,387,37.1,1.05,237,4.4,0.6890000000000001,267.1,0.17,46.6,21.552,0,53.4,29.061,29.061,29.061,29.061,29.061,0.487,0.2100005638555962,0.459,0.2854293943784639,0.391
0.315,0.012799999999999999,0.0544,0.00254,1.0778,0.516,0.2306,0.2748,2.8910000000000003e-4,1.2742,0.365,0.0093,0.23770000000000002,6.23e-5,1.3925,0.397,0.005900000000000001,0.2042,1.36e-7,1.1823000000000001,76.19999999999999,1.64,139,277,4.569999999999999,234,392,46.8,1.35,238,7.800000000000001,0.41600000000000004,253.2,0.13,48.1,21.689,0,38.8,14.695,14.695,14.695,14.695,14.695,0.116,0.21930598837151652,0.466,0.3043244772427494,0.37697372325800005
0.273,0.013500000000000002,0.06420000000000001,0.00297,1.0695999999999999,0.475,0.219,0.1396,3.95e-4,1.3046,0.401,0.006200000000000001,0.2388,1.318e-4,1.4287,0.381,0.0056,0.19380000000000003,1.0589999999999999e-7,1.3598000000000001,76.1,0.2,130,269,4.24,218,384,50.3,1.11,247,1.5999999999999999,0.645,233.8,0.15,46.5,19.839,1.797,46.099999999999994,21.354,21.354,21.354,21.354,21.354,0.81,0.2233279539723859,0.425,0.341,0.361
0.34299999999999997,0.014499999999999999,0.0638,0.00234,1.0826,0.548,0.2073,0.1145,3.59e-4,1.3477000000000001,0.369,0.013000000000000001,0.18630000000000002,4.661e-5,1.4447,0.42600000000000005,0.0096,0.1149,1.201e-7,1.3971,76.69999999999999,1.71,137,271,4.08,222,382,45.8,1.27,229,4.800000000000001,0.879,254.8,0.14,46,20.164,0,42.449999999999996,19.777,19.777,19.777,19.777,19.777,0.209,0.2513477612347465,0.498,0.3241074177389297,0.40597777957059994
0.308,0.0114,0.0775,0.00391,1.0811,0.55,0.2652,0.12969999999999998,3.46e-4,1.2956,0.41500000000000004,0.0106,0.2669,1.8400000000000003e-4,1.4166,0.394,0.0026999999999999997,0.2611,1.45e-7,1.4306,75.89999999999999,1.83,134,273,4.569999999999999,225,387,79.8,1.3,247,5.4,0.43200000000000005,245.1,0.13,48.6,21.653,0,38.8,14.581,14.581,14.581,14.581,14.581,0.266,0.21989641448384645,0.5,0.3350000000000001,0.37397142723199983
0.32599999999999996,0.015200000000000002,0.0686,0.0022500000000000003,1.0752,0.52,0.2129,0.19519999999999998,5.08e-4,1.2939,0.396,0.0162,0.0723,4.533e-5,1.4253,0.388,0.003,0.1144,1.219e-7,1.3070000000000002,76.3,1.57,135,267,4.43,228,389,39.4,1.76,240,6.1000000000000005,0.868,255.7,0.18,45.8,20.636,0,57.05,33.847,33.847,33.847,33.847,33.847,0.267,0.24747066039749482,0.47,0.36539855727546106,0.36800000000000005
0.294,0.015200000000000002,0.0686,0.00232,1.0835,0.492,0.2152,0.1691,2.995e-4,1.2921,0.41600000000000004,0.0106,0.08410000000000001,4.9720000000000005e-5,1.3251000000000002,0.404,0.004,0.0671,1.7e-7,1.2604000000000002,76.1,2.07,141,274,4.39,236,389,41.5,1.23,236,9.8,0.818,246.8,0.15,47,20.778,0,46.099999999999994,22.895,22.895,22.895,22.895,22.895,0.127,0.2064479452931166,0.442,0.34937244194557343,0.384
0.27999999999999997,0.013999999999999999,0.0606,0.00263,1.0763,0.511,0.2204,0.1398,9.66e-4,1.308,0.394,0.0067,0.242,4.867e-5,1.4716,0.401,0.0038,0.1024,9.529999999999999e-8,1.1814,76.1,0.33,130,269,4.39,237,392,73.8,1.42,237,2.3,0.739,254.6,0.13,48.699999999999996,21.843,0,38.8,14.366,14.366,14.366,14.366,14.366,0.291,0.20519179346073488,0.461,0.3392267495377277,0.38098787835948483
0.259,0.011699999999999999,0.0692,0.00211,1.0392,0.485,0.2151,0.12240000000000001,3.0900000000000003e-4,1.2843,0.40800000000000003,0.0066,0.2138,5.237e-5,1.3674000000000002,0.389,0.0054,0.22160000000000002,1.149e-7,1.2321000000000002,76,0.28,140,263,4.52,226,391,64.7,1.6300000000000001,230,4.5,0.43400000000000005,261,0.14,47.1,21.629,0,42.449999999999996,18.323,18.323,18.323,18.323,18.323,0.198,0.20266907644422583,0.435,0.348447565785585,0.3689791061634001
0.266,0.0156,0.0696,0.0020499999999999997,1.0837999999999999,0.524,0.22910000000000003,0.1276,5.01e-4,1.2692,0.391,0.0143,0.2042,5.0220000000000004e-5,1.2686000000000002,0.391,0.0026999999999999997,0.1176,1.252e-7,1.2238,76.19999999999999,1.95,130,270,4.74,217,384,41.9,1.29,231,5,0.644,248.7,0.15,47.5,21.423,0,46.099999999999994,22.191,22.191,22.191,22.191,22.191,0.186,0.19242023105910605,0.474,0.3440692630044485,0.37097647848920007
0.286,0.0148,0.0791,0.00253,1.0768,0.477,0.2179,0.1815,2.97e-4,1.3178,0.41700000000000004,0.0083,0.1597,4.936e-5,1.4834,0.405,0.0023,0.2163,1.1320000000000001e-7,1.3308,75.89999999999999,1.68,138,269,4.42,220,380,39.6,1.51,236,9,0.863,250.3,0.15,46.8,20.957,0,46.099999999999994,22.691,22.691,22.691,22.691,22.691,0.152,0.20562080912498892,0.427,0.3524041138425481,0.38499999999999995
0.29,0.013500000000000002,0.0582,0.00319,1.0623,0.55,0.2218,0.1654,3.83e-4,1.2878,0.41500000000000004,0.008,0.1351,5.49e-5,1.5227000000000002,0.391,0.011099999999999999,0.0673,1.73e-7,1.3317,76.19999999999999,1.1300000000000001,127,274,4.6,227,388,77.9,1.2,245,5.6000000000000005,0.42400000000000004,248.9,0.14,47.3,21.191,0,42.449999999999996,18.7,18.7,18.7,18.7,18.7,0.259,0.21164101962444073,0.5,0.32100870050664326,0.3709642840400001
0.317,0.012199999999999999,0.0775,0.00223,1.0827,0.535,0.2383,0.1701,3.7600000000000003e-4,1.2927,0.399,0.0131,0.133,7.07e-5,1.3494000000000002,0.388,0.0095,0.0526,2.19e-7,1.4836,76.39999999999999,0.93,139,276,4.26,231,388,44.4,1.56,238,3.9999999999999996,0.39,253.8,0.13,47.699999999999996,21.125,0,38.8,15.187,15.187,15.187,15.187,15.187,0.188,0.23218374986449522,0.485,0.30159051919437235,0.36795667258138337
0.301,0.012900000000000002,0.0743,0.0023899999999999998,1.0686,0.495,0.2116,0.1452,2.882e-4,1.3028,0.42500000000000004,0.0063999999999999994,0.1674,5.45e-5,1.4181000000000001,0.40800000000000003,0.004,0.19619999999999999,1.41e-7,1.4414,75.8,2.6399999999999997,134,274,4.49,225,386,72.1,1.37,240,9.4,0.621,251.4,0.11,47.699999999999996,21.502,0,31.5,7.654,7.654,7.654,7.654,7.654,0.044,0.21279812370474885,0.445,0.34900000000000003,0.3879842127434784
0.262,0.012,0.0648,0.00245,1.059,0.539,0.2363,0.1864,3.2e-4,1.2484,0.404,0.0207,0.1193,5.8800000000000006e-5,1.4658,0.393,0.0064,0.1981,1.0300000000000001e-7,1.3518000000000001,76.1,1.49,132,267,4.37,228,384,68.2,1.36,244,6.1000000000000005,0.854,255.5,0.17,49.199999999999996,22.075,0,53.4,28.752,28.752,28.752,28.752,28.752,0.273,0.20160676767358748,0.489,0.31802783289822906,0.37298214201999996
